Filial;Codigo Imp.;Status;Data Import.;Hora Import.;Data Proc.;Hora Proc.;Msg. Erro;Contrato;Versao Ctr.;Cod Plano;Versao;Valor;LOG;Usuario;Cod Emp;Arquivo;Total Vidas;Dt. Ult Atua;Hr. Ult Alte;Vidas Proc.;Tp. Cob
003001-MEDICAR SAO PAULO;000000160;Finalizado;14/07/2025;17:18;14/07/2025;18:09;;001022375;001;0066;001;2,08;Reenvio forçado pelo usuario: clayton.rotta / Data: 14/07/2025 / Hora: 18:01:19;clayton.rotta;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\07 - JULHO\14.07.2025\14.07 Telemedicina GERAL 13;1361;14/07/2025;18:09;1361;
003001-MEDICAR SAO PAULO;000000161;Finalizado;16/07/2025;08:19;16/07/2025;08:28;;001009042;001;0049;001;5,9;;arnaldo.silva;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\07 - JULHO\16.07.2025\HomeAngels - OMT - Medcar -;1062;16/07/2025;08:28;1062;
003001-MEDICAR SAO PAULO;000000162;Finalizado;16/07/2025;08:33;16/07/2025;08:42;;001010196;001;0030;001;81,39;;arnaldo.silva;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\07 - JULHO\16.07.2025\HomeAngels - Aph - 11.07.20;272;16/07/2025;08:42;272;
003001-MEDICAR SAO PAULO;000000163;Finalizado;16/07/2025;12:56;16/07/2025;14:14;;001002107;001;0030;001;0,01;;arnaldo.silva;0005;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\07 - JULHO\16.07.2025\TELEHELP_MEDICAR_APH_160720;3022;16/07/2025;14:14;3022;
003001-MEDICAR SAO PAULO;000000164;Finalizado;16/07/2025;15:05;16/07/2025;18:53;;002326616;001;0016;001;2,38;;arnaldo.silva;0005;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\07 - JULHO\16.07.2025\TELEHELP_MEDICAR_OMT_160720;9193;16/07/2025;18:53;9193;
003001-MEDICAR SAO PAULO;000000165;Finalizado;17/07/2025;17:36;17/07/2025;17:48;;001009042;001;0049;001;5,9;;arnaldo.silva;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\07 - JULHO\17.07.2025\HomeAngels - Geral - OMT -;1058;17/07/2025;17:48;1058;
003001-MEDICAR SAO PAULO;000000166;Finalizado;18/07/2025;08:47;18/07/2025;09:00;;001022375;001;0066;001;2,08;;arnaldo.silva;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\07 - JULHO\17.07.2025\HomeAngels - Geral - Teleme;1371;18/07/2025;09:00;1371;
003001-MEDICAR SAO PAULO;000000167;Finalizado;18/07/2025;09:15;18/07/2025;09:25;;001010196;001;0030;001;81,39;;arnaldo.silva;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\07 - JULHO\18.07.2025\HomeAngels - Aph - 18.07.20;265;18/07/2025;09:25;265;
003001-MEDICAR SAO PAULO;000000168;Finalizado;18/07/2025;19:15;18/07/2025;19:58;;001002099;001;0030;001;1,4;;arnaldo.silva;0005;C:\Users\arnaldo.silva\Desktop\MEDICAR_SISAMIL_20250714.CSV;5922;18/07/2025;19:58;5922;
003001-MEDICAR SAO PAULO;000000169;Finalizado;18/07/2025;21:22;19/07/2025;03:22;;001024569;001;0049;001;0,37;;arnaldo.silva;0005;C:\Users\arnaldo.silva\Desktop\ParticipantesAtrys_20250718.csv;55439;19/07/2025;03:22;55439;
003001-MEDICAR SAO PAULO;000000170;Finalizado;21/07/2025;09:49;21/07/2025;09:55;;002329329;001;0065;001;0,01;;arnaldo.silva;0008;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\07 - JULHO\21.07.2025\BEM - REFERÊNCIA 07.2025\Qu;774;21/07/2025;09:55;774;
003001-MEDICAR SAO PAULO;000000171;Em Andamento;21/07/2025;13:56;  /  /;;;002326616;001;0016;001;2,38;;arnaldo.silva;0005;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\07 - JULHO\21.07.2025\MEDICAR_OMT_21072025.CSV;9245;21/07/2025;14:50;1697;
006001-MEDICAR TECH LDTA;000000001;Finalizado;19/03/2025;09:36;19/03/2025;14:12;;001021700;001;0066;001;2,7551;;naomi.souza;0004;;;  /  /;;;
006001-MEDICAR TECH LDTA;000000002;Finalizado;19/03/2025;14:42;19/03/2025;15:17;;002328486;001;0066;001;24,3902;;naomi.souza;0004;;;  /  /;;;
006001-MEDICAR TECH LDTA;000000003;Finalizado;21/03/2025;13:58;21/03/2025;15:35;;001021427;001;0066;001;5;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\03 - MARÇO\21.03.2025\SECERP 19.03.2025.csv;;  /  /;;;
006001-MEDICAR TECH LDTA;000000004;Finalizado;24/03/2025;08:21;24/03/2025;10:13;;001023141;001;0066;001;1,75;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\03 - MARÇO\24.03.2025\Beneficiários SEG-VIDA BRAS;;  /  /;;;
006001-MEDICAR TECH LDTA;000000005;Finalizado;24/03/2025;09:50;24/03/2025;12:39;;001026752;001;0066;001;1,9;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\03 - MARÇO\24.03.2025\ACDC_TELE__24032025.csv;;  /  /;;;
006001-MEDICAR TECH LDTA;000000006;Finalizado;24/03/2025;15:30;24/03/2025;16:30;;001024940;001;0066;001;2,87;;emily.oliveira;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\03 - MARÇO\24.03.2025\Clientes Concard Inclusão d;;  /  /;;;
006001-MEDICAR TECH LDTA;000000007;Finalizado;26/03/2025;08:03;26/03/2025;14:08;;002329074;001;0066;001;5,9;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\03 - MARÇO\26.03.2025\ACUIDAR_24032025.csv;;  /  /;;;
006001-MEDICAR TECH LDTA;000000008;Finalizado;26/03/2025;08:44;27/03/2025;15:16;;002326704;001;0066;001;1,1;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\03 - MARÇO\26.03.2025\LAYOUT TELEMEDICINA MEDGOLD;;  /  /;;;
006001-MEDICAR TECH LDTA;000000009;Finalizado;26/03/2025;13:27;26/03/2025;13:53;;001023141;001;0066;001;1,75;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\03 - MARÇO\24.03.2025\OK\Beneficiários SEG-VIDA B;;  /  /;;;
006001-MEDICAR TECH LDTA;000000010;Finalizado;26/03/2025;14:13;26/03/2025;15:23;;002326320;001;0066;001;4,5;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\03 - MARÇO\26.03.2025\RELATÓRIO DE ASSOCIADOS - T;;  /  /;;;
006001-MEDICAR TECH LDTA;000000011;Finalizado;26/03/2025;14:31;26/03/2025;14:36;;002329070;001;0074;001;22,5;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\03 - MARÇO\26.03.2025\VITA CARD TELEPET.csv;;  /  /;;;
006001-MEDICAR TECH LDTA;000000012;Finalizado;26/03/2025;16:24;26/03/2025;16:34;;002326830;001;0066;001;0,6;;emily.oliveira;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\03 - MARÇO\26.03.2025\DURGA_24032025_INDIVIDUAL.c;;  /  /;;;
006001-MEDICAR TECH LDTA;000000013;Finalizado;26/03/2025;16:43;26/03/2025;17:04;;002326470;001;0066;001;1,8;;emily.oliveira;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\03 - MARÇO\26.03.2025\DURGA_25032026.csv;;  /  /;;;
006001-MEDICAR TECH LDTA;000000014;Finalizado;26/03/2025;17:45;26/03/2025;17:57;;002326906;001;0066;001;4,9;;emily.oliveira;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\03 - MARÇO\26.03.2025\SaudeVida_Base_20250324_ESP;;  /  /;;;
006001-MEDICAR TECH LDTA;000000015;Finalizado;26/03/2025;18:12;26/03/2025;20:33;;001022033;001;0066;001;1,87;;emily.oliveira;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\03 - MARÇO\26.03.2025\SaudeVida_Base_20250324.csv;;  /  /;;;
006001-MEDICAR TECH LDTA;000000016;Finalizado;27/03/2025;09:25;27/03/2025;09:31;;002326470;001;0066;001;1,8;;emily.oliveira;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\03 - MARÇO\27.03.2025\DURGA_26032026.csv;;  /  /;;;
006001-MEDICAR TECH LDTA;000000017;Finalizado;27/03/2025;09:50;27/03/2025;10:03;;002326830;001;0066;001;0,6;;emily.oliveira;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\03 - MARÇO\27.03.2025\DURGA_26032025_INDIVIDUAL.c;;  /  /;;;
006001-MEDICAR TECH LDTA;000000018;Finalizado;27/03/2025;11:10;27/03/2025;17:45;;001023541;001;0066;001;0,9;;emily.oliveira;0005;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\03 - MARÇO\27.03.2025\TELECONSULTA_MEDICAR_270320;;  /  /;;;
006001-MEDICAR TECH LDTA;000000019;Finalizado;27/03/2025;14:06;27/03/2025;14:29;;002329072;001;0074;001;30;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\03 - MARÇO\27.03.2025\LAYOUT TELEMEDICINA PET - V;;  /  /;;;
006001-MEDICAR TECH LDTA;000000020;Finalizado;28/03/2025;07:55;28/03/2025;08:39;;001021700;001;0066;001;2,7551;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\03 - MARÇO\28.03.2025\SECCAMP_TELEMEDICINA_210320;;  /  /;;;
006001-MEDICAR TECH LDTA;000000021;Finalizado;28/03/2025;08:49;28/03/2025;09:15;;002327702;001;0066;001;1,9;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\03 - MARÇO\28.03.2025\VIVER_SEGURO_21032025.csv;;  /  /;;;
006001-MEDICAR TECH LDTA;000000022;Finalizado;28/03/2025;09:27;28/03/2025;09:39;;002327341;001;0066;001;9,8837;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\03 - MARÇO\28.03.2025\ASSOC_SERV_21032025_1218.cs;;  /  /;;;
006001-MEDICAR TECH LDTA;000000023;Finalizado;28/03/2025;09:47;28/03/2025;09:57;;002328087;001;0066;001;36,0294;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\03 - MARÇO\28.03.2025\Inclusao de vidas Aser Bene;;  /  /;;;
006001-MEDICAR TECH LDTA;000000024;Finalizado;28/03/2025;10:01;28/03/2025;10:51;;001021700;001;0066;001;2,7551;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\03 - MARÇO\28.03.2025\SECCAMP_TELEMEDICINA_210320;;  /  /;;;
006001-MEDICAR TECH LDTA;000000025;Finalizado;28/03/2025;10:55;28/03/2025;11:09;;002328196;001;0066;001;4,8;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\03 - MARÇO\28.03.2025\ARTHUR CARD 26.03.csv;;  /  /;;;
006001-MEDICAR TECH LDTA;000000026;Finalizado;28/03/2025;12:59;28/03/2025;13:04;;002327341;001;0066;001;9,0909;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\03 - MARÇO\28.03.2025\ASSOC_SERV_28032025_1155.cs;;  /  /;;;
006001-MEDICAR TECH LDTA;000000027;Finalizado;28/03/2025;13:59;28/03/2025;15:31;;002327842;001;0066;001;5,122;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\03 - MARÇO\28.03.2025\SOS_MAIS_VIDA_27032025.csv;;  /  /;;;
006001-MEDICAR TECH LDTA;000000028;Finalizado;28/03/2025;14:30;28/03/2025;14:56;;002326875;001;0066;001;1,4503;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\03 - MARÇO\28.03.2025\GJ_SERVICOS_26032025.csv;;  /  /;;;
006001-MEDICAR TECH LDTA;000000029;Finalizado;28/03/2025;15:04;28/03/2025;15:25;;001023141;001;0066;001;1,75;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\03 - MARÇO\28.03.2025\Beneficiários SEG-VIDA BRAS;;  /  /;;;
006001-MEDICAR TECH LDTA;000000030;Finalizado;28/03/2025;15:35;28/03/2025;15:51;;002327341;001;0066;001;9,0909;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\03 - MARÇO\28.03.2025\ASSOC_SERV_28032025_1406.cs;;  /  /;;;
006001-MEDICAR TECH LDTA;000000031;Finalizado;28/03/2025;16:12;31/03/2025;18:36;;001022393;001;0066;001;0,361;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\03 - MARÇO\28.03.2025\Beneficiários Ativos Bertio;;  /  /;;;
006001-MEDICAR TECH LDTA;000000032;Finalizado;31/03/2025;09:53;31/03/2025;13:10;;001023541;001;0066;001;0,9;;emily.oliveira;0005;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\03 - MARÇO\31.03.2025\TELECONSULTA_MEDICAR_310320;;  /  /;;;
006001-MEDICAR TECH LDTA;000000033;Finalizado;31/03/2025;15:04;31/03/2025;16:08;;001024940;001;0066;001;2,87;;emily.oliveira;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\03 - MARÇO\31.03.2025\Clientes Concard Inclusão d;;  /  /;;;
006001-MEDICAR TECH LDTA;000000034;Finalizado;01/04/2025;08:14;01/04/2025;08:48;;001023141;001;0066;001;1,75;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\01.04.2025\Beneficiários SEG-VIDA BRAS;;  /  /;;;
006001-MEDICAR TECH LDTA;000000035;Finalizado;01/04/2025;09:27;02/04/2025;13:38;;001021834;001;0066;001;1,95;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\01.04.2025\Beneficiários APLICAMED 29.;;  /  /;;;
006001-MEDICAR TECH LDTA;000000036;Finalizado;02/04/2025;08:29;02/04/2025;08:34;;002326470;001;0066;001;1,8;;emily.oliveira;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\02.04.2025\DURGA_31032026.csv;;  /  /;;;
006001-MEDICAR TECH LDTA;000000037;Finalizado;02/04/2025;08:50;02/04/2025;09:14;;002326830;001;0066;001;0,6;;emily.oliveira;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\02.04.2025\DURGA_31032025_INDIVIDUAL.c;;  /  /;;;
006001-MEDICAR TECH LDTA;000000038;Finalizado;02/04/2025;09:21;02/04/2025;09:44;;002326906;001;0066;001;4,9;;emily.oliveira;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\02.04.2025\SaudeVida_Base_20250331_ESP;;  /  /;;;
006001-MEDICAR TECH LDTA;000000039;Finalizado;02/04/2025;10:02;02/04/2025;13:09;;001022033;001;0066;001;1,87;;emily.oliveira;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\02.04.2025\SaudeVida_Base_20250331.csv;;  /  /;;;
006001-MEDICAR TECH LDTA;000000040;Finalizado;02/04/2025;16:27;02/04/2025;21:57;;001023541;001;0066;001;0,9;;emily.oliveira;0005;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\02.04.2025\TELECONSULTA_MEDICAR_020420;;  /  /;;;
006001-MEDICAR TECH LDTA;000000041;Finalizado;03/04/2025;08:58;03/04/2025;15:15;;001023541;001;0066;001;0,9;;emily.oliveira;0005;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\03.04.2025\TELECONSULTA_MEDICAR_030420;;  /  /;;;
006001-MEDICAR TECH LDTA;000000042;Finalizado;03/04/2025;16:27;03/04/2025;16:34;;002326470;001;0066;001;1,8;;emily.oliveira;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\03.04.2025\DURGA_03042026.csv;;  /  /;;;
006001-MEDICAR TECH LDTA;000000043;Finalizado;03/04/2025;17:11;03/04/2025;17:35;;002326830;001;0066;001;0,6;;emily.oliveira;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\03.04.2025\DURGA_03042025_INDIVIDUAL.c;;  /  /;;;
006001-MEDICAR TECH LDTA;000000044;Finalizado;04/04/2025;08:10;04/04/2025;08:35;;002329074;001;0066;001;5,9;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\04.04.2025\ACUIDAR_02042025.csv;;  /  /;;;
006001-MEDICAR TECH LDTA;000000045;Finalizado;04/04/2025;08:41;04/04/2025;09:07;;002328196;001;0066;001;4,8;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\04.04.2025\ARTHUR CARD 02.04.csv;;  /  /;;;
006001-MEDICAR TECH LDTA;000000046;Finalizado;04/04/2025;09:49;09/04/2025;08:35;;002328603;001;0066;001;1,7;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\04.04.2025\BR5 - P.A TELEMEDICINA - AB;;  /  /;;;
006001-MEDICAR TECH LDTA;000000047;Finalizado;04/04/2025;10:57;04/04/2025;11:07;;002329159;001;0066;001;15;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\04.04.2025\RGB ALIMENTOS .csv;;  /  /;;;
006001-MEDICAR TECH LDTA;000000048;Finalizado;04/04/2025;11:14;10/04/2025;08:01;;002328601;001;0066;001;4,3;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\04.04.2025\BR5 - ESPECIALIDADES TELEME;;  /  /;;;
006001-MEDICAR TECH LDTA;000000049;Finalizado;04/04/2025;14:03;04/04/2025;14:46;;002327702;001;0066;001;1,9;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\04.04.2025\VIVER_SEGURO_02042025.csv;;  /  /;;;
006001-MEDICAR TECH LDTA;000000050;Finalizado;04/04/2025;14:56;04/04/2025;15:03;;002328087;001;0066;001;35,7664;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\04.04.2025\Inclusao de vidas Aser Bene;;  /  /;;;
006001-MEDICAR TECH LDTA;000000051;Finalizado;07/04/2025;08:17;07/04/2025;08:56;;002329125;001;0066;001;4,9;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\07.04.2025\TELEMEDICINA SMARTVIDA - IN;;  /  /;;;
006001-MEDICAR TECH LDTA;000000052;Finalizado;07/04/2025;10:04;07/04/2025;10:16;;002328924;001;0066;001;3,8969;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\07.04.2025\TELEMEDICINA SMARTVIDA - FA;;  /  /;;;
006001-MEDICAR TECH LDTA;000000053;Finalizado;07/04/2025;10:58;07/04/2025;18:01;;002326704;001;0066;001;1,1;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\07.04.2025\LAYOUT TELEMEDICINA MEDGOLD;;  /  /;;;
006001-MEDICAR TECH LDTA;000000054;Finalizado;08/04/2025;07:45;08/04/2025;18:24;;001026241;001;0066;001;0,3555;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\08.04.2025\Sistema Vida de Saude - Ati;;  /  /;;;
006001-MEDICAR TECH LDTA;000000055;Finalizado;09/04/2025;07:32;09/04/2025;14:41;;002329177;001;0066;001;15;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\09.04.2025\LA BAMBINA.csv;;  /  /;;;
006001-MEDICAR TECH LDTA;000000056;Finalizado;09/04/2025;15:37;09/04/2025;18:14;;001021427;001;0066;001;10,11;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\09.04.2025\SECERP 04.03.2025.csv;;  /  /;;;
006001-MEDICAR TECH LDTA;000000057;Finalizado;10/04/2025;07:49;10/04/2025;08:49;;002326995;001;0066;001;5,4;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\10.04.2025\RELAÇÃO DE SÓCIOS XCARD 04.;;  /  /;;;
006001-MEDICAR TECH LDTA;000000058;Finalizado;10/04/2025;09:08;10/04/2025;10:14;;002326875;001;0066;001;1,4409;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\10.04.2025\GJ_SERVICOS_04042025.csv;;  /  /;;;
006001-MEDICAR TECH LDTA;000000059;Finalizado;10/04/2025;11:02;10/04/2025;11:54;;002326995;001;0066;001;5,4;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\10.04.2025\RELAÇÃO DE SÓCIOS XCARD 04.;;  /  /;;;
006001-MEDICAR TECH LDTA;000000060;Finalizado;10/04/2025;13:01;10/04/2025;14:26;;001021834;001;0066;001;1,95;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\10.04.2025\Beneficiários APLICAMED 05.;;  /  /;;;
006001-MEDICAR TECH LDTA;000000061;Finalizado;10/04/2025;15:02;10/04/2025;15:09;;002329189;001;0066;001;1125;;emily.oliveira;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\10.04.2025\EMERCOR 13.03    2.csv;;  /  /;;;
006001-MEDICAR TECH LDTA;000000062;Finalizado;10/04/2025;15:25;10/04/2025;15:34;;002329189;001;0066;001;1125;;emily.oliveira;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\10.04.2025\EMERCOR 13.03   3.csv;;  /  /;;;
006001-MEDICAR TECH LDTA;000000063;Finalizado;10/04/2025;19:07;10/04/2025;19:36;;002326830;001;0066;001;0,6;;emily.oliveira;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\10.04.2025\DURGA_09042025_INDIVIDUAL.c;;  /  /;;;
006001-MEDICAR TECH LDTA;000000064;Finalizado;10/04/2025;19:46;10/04/2025;20:05;;002326470;001;0066;001;1,8;;emily.oliveira;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\10.04.2025\DURGA_09042026.csv;;  /  /;;;
006001-MEDICAR TECH LDTA;000000065;Finalizado;11/04/2025;07:58;11/04/2025;14:36;;002329145;001;0066;001;1,0152;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\11.04.2025\Ampla Mais - Relatório Medi;;  /  /;;;
006001-MEDICAR TECH LDTA;000000066;Finalizado;11/04/2025;14:44;11/04/2025;21:42;;001023541;001;0066;001;0,9;;emily.oliveira;0005;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\11.04.2025\TELECONSULTA_MEDICAR_110420;;  /  /;;;
006001-MEDICAR TECH LDTA;000000067;Finalizado;14/04/2025;07:42;14/04/2025;08:05;;002328090;001;0066;001;15,6716;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\14.04.2025\Global Banks - Planilha Med;;  /  /;;;
006001-MEDICAR TECH LDTA;000000068;Finalizado;14/04/2025;08:24;14/04/2025;08:44;;002329074;001;0066;001;5,9;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\14.04.2025\ACUIDAR_11042025.csv;;  /  /;;;
006001-MEDICAR TECH LDTA;000000069;Finalizado;14/04/2025;08:51;14/04/2025;10:26;;002327702;001;0066;001;1,9;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\14.04.2025\VIVER_SEGURO_12042025.csv;;  /  /;;;
006001-MEDICAR TECH LDTA;000000070;Finalizado;14/04/2025;09:01;15/04/2025;02:10;;001023541;001;0066;001;0,9;;emily.oliveira;0005;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\14.04.2025\TELECONSULTA_MEDICAR_140420;;  /  /;;;
006001-MEDICAR TECH LDTA;000000071;Finalizado;14/04/2025;10:34;14/04/2025;11:29;;002327804;001;0066;001;15;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\14.04.2025\BIN - O PREST DE SERV E TER;;  /  /;;;
006001-MEDICAR TECH LDTA;000000072;Finalizado;14/04/2025;12:34;14/04/2025;15:48;;002326906;001;0066;001;4,9;;emily.oliveira;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\14.04.2025\SaudeVida_Base_202500414_ES;;  /  /;;;
006001-MEDICAR TECH LDTA;000000073;Finalizado;14/04/2025;15:52;14/04/2025;18:13;;002329195;001;0066;001;26,5;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\14.04.2025\VIAÇÃO FLECHA BRANCA LTDA.c;;  /  /;;;
006001-MEDICAR TECH LDTA;000000074;Finalizado;15/04/2025;07:30;15/04/2025;07:53;;002328196;001;0066;001;4,8;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\15.04.2025\ARTHUR CARD 08.04.csv;;  /  /;;;
