Dt.Ref: 19/07/2025;;;;;;;;;
;;;;;;;;;
Hora: 17:30:08;;;;;;;;;
;;;;;;;;;
Emissão: 19/07/2025;;;;;;;;;
;;;;;;;;;
Filial;Status;Codigo;Arquivo;Data;Hora;CONTRAT;Versao;Valor;Tipo Cob
006001-MEDICAR TECH LDTA;IMPORTADO COM SUCESSO;00001190;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\12.05.2025\ASSOC_SERV_06052025_1601.csv;12/05/2025;08:21:16;10010004000000000002001002327341001;001;8,4577;TODOS OS BENEFICIARIOS
006001-MEDICAR TECH LDTA;IMPORTADO COM SUCESSO;00001191;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\12.05.2025\ASSOC_SERV_06052025_1601.csv;12/05/2025;09:12:05;10010004000000000002001002327341001;001;8,4577;TODOS OS BENEFICIARIOS
006001-MEDICAR TECH LDTA;IMPORTADO COM SUCESSO;00001192;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\12.05.2025\ASSOC_SERV_06052025_1601.csv;12/05/2025;10:20:52;10010004000000000002001002327341001;001;8,4577;TODOS OS BENEFICIARIOS
006001-MEDICAR TECH LDTA;IMPORTADO COM SUCESSO;00001193;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\12.05.2025\ASSOC_SERV_06052025_1601.csv;12/05/2025;11:30:50;10010004000000000002001002327341001;001;8,4577;TODOS OS BENEFICIARIOS
006001-MEDICAR TECH LDTA;IMPORTADO COM SUCESSO;00001194;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\12.05.2025\ASSOC_SERV_06052025_1601.csv;12/05/2025;12:20:23;10010004000000000002001002327341001;001;8,4577;TODOS OS BENEFICIARIOS
006001-MEDICAR TECH LDTA;IMPORTADO COM CRITICA;00001195;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\12.05.2025\Beneficiários SEG-VIDA BRASI;12/05/2025;14:30:49;10010004000000000002001001023141001;001;1,7500;TODOS OS BENEFICIARIOS
006001-MEDICAR TECH LDTA;IMPORTADO COM SUCESSO;00001196;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\12.05.2025\Ampla Mais - Relatório Medic;12/05/2025;15:31:48;10010004000000000002001002329145001;001;0,9431;TODOS OS BENEFICIARIOS
006001-MEDICAR TECH LDTA;IMPORTADO COM SUCESSO;00001197;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\12.05.2025\ARTHUR CARD 07.05.csv;12/05/2025;16:20:37;10010004000000000002001002328196001;001;4,8000;TODOS OS BENEFICIARIOS
006001-MEDICAR TECH LDTA;IMPORTADO COM CRITICA;00001198;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\12.05.2025\ARTHUR CARD 09.05.csv;12/05/2025;16:40:33;10010004000000000002001002328196001;001;4,8000;TODOS OS BENEFICIARIOS
006001-MEDICAR TECH LDTA;IMPORTADO COM SUCESSO;00001199;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\12.05.2025\Sistema Vida de Saude - Ativ;12/05/2025;17:02:10;10010004000000000002001001026241001;001;0,3549;TODOS OS BENEFICIARIOS
Filial;Status;Codigo;Arquivo;Data;Hora;CONTRAT;Versao;Valor;Tipo Cob
006001-MEDICAR TECH LDTA;IMPORTADO COM SUCESSO;00001200;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\13.05.2025\FUNERARIA HENNING - 02.05.20;13/05/2025;07:30:35;10010004000000000002001002328486001;001;5,9524;TODOS OS BENEFICIARIOS
006001-MEDICAR TECH LDTA;IMPORTADO COM SUCESSO;00001201;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\12.05.2025\Sistema Vida de Saude - Ativ;13/05/2025;07:51:17;10010004000000000002001001026241001;001;0,3549;TODOS OS BENEFICIARIOS
006001-MEDICAR TECH LDTA;IMPORTADO COM SUCESSO;00001202;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\13.05.2025\DURGA_12052025.csv;13/05/2025;09:10:36;10010004000000000002001002326470001;001;1,8000;TODOS OS BENEFICIARIOS
006001-MEDICAR TECH LDTA;IMPORTADO COM SUCESSO;00001203;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\13.05.2025\DURGA_12052025_INDIVIDUAL.cs;13/05/2025;09:20:35;10010004000000000002001002326830001;001;0,6000;TODOS OS BENEFICIARIOS
006001-MEDICAR TECH LDTA;IMPORTADO COM SUCESSO;00001204;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\13.05.2025\RELACAO DE VIDAS CARTÃO VOCE;13/05/2025;09:30:45;10010004000000000002001002329385001;001;2,0000;TODOS OS BENEFICIARIOS
006001-MEDICAR TECH LDTA;IMPORTADO COM SUCESSO;00001205;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\13.05.2025\Sistema Vida de Saude - Ativ;13/05/2025;10:41:20;10010004000000000002001001026241001;001;0,3549;TODOS OS BENEFICIARIOS
006001-MEDICAR TECH LDTA;IMPORTADO COM SUCESSO;00001206;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\13.05.2025\Mediplace - Base de inclusão;13/05/2025;13:30:44;10010004000000000002001002326424001;001;2,9000;TODOS OS BENEFICIARIOS
006001-MEDICAR TECH LDTA;IMPORTADO COM CRITICA;00001207;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\13.05.2025\VIVER_SEGURO_08052025.csv;13/05/2025;14:20:40;10010004000000000002001002327702001;001;1,9000;TODOS OS BENEFICIARIOS
006001-MEDICAR TECH LDTA;IMPORTADO COM SUCESSO;00001208;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\13.05.2025\SECCAMP_TELEMEDICINA_0805202;13/05/2025;14:50:42;10010004000000000002001001021700001;001;2,7383;TODOS OS BENEFICIARIOS
006001-MEDICAR TECH LDTA;IMPORTADO COM CRITICA;00001209;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\13.05.2025\GJ_SERVICOS_09052025.csv;13/05/2025;15:10:38;10010004000000000002001002326875001;001;1,3004;TODOS OS BENEFICIARIOS
006001-MEDICAR TECH LDTA;IMPORTADO COM SUCESSO;00001210;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\13.05.2025\BR5 - P.A TELEMEDICINA - MAI;13/05/2025;15:50:37;10010004000000000002001002328603001;001;1,7000;TODOS OS BENEFICIARIOS
006001-MEDICAR TECH LDTA;IMPORTADO COM CRITICA;00001211;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\13.05.2025\BR5 - ESPECIALIDADES TELEMED;13/05/2025;16:10:40;10010004000000000002001002328601001;001;4,3000;TODOS OS BENEFICIARIOS
006001-MEDICAR TECH LDTA;IMPORTADO COM CRITICA;00001212;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\13.05.2025\Beneficiários APLICAMED 10.0;13/05/2025;16:50:46;10010004000000000002001001021834001;001;1,9500;TODOS OS BENEFICIARIOS
006001-MEDICAR TECH LDTA;IMPORTADO COM SUCESSO;00001213;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\12.05.2025\ASSOC_SERV_06052025_1601.csv;14/05/2025;09:40:49;10010004000000000002001002327341001;001;8,4577;TODOS OS BENEFICIARIOS
006001-MEDICAR TECH LDTA;IMPORTADO COM SUCESSO;00001214;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\12.05.2025\ASSOC_SERV_06052025_1601.csv;14/05/2025;10:12:13;10010004000000000002001002327341001;001;8,4577;TODOS OS BENEFICIARIOS
006001-MEDICAR TECH LDTA;IMPORTADO COM SUCESSO;00001215;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\12.05.2025\ASSOC_SERV_06052025_1601.csv;14/05/2025;10:41:16;10010004000000000002001002327341001;001;8,4577;TODOS OS BENEFICIARIOS
006001-MEDICAR TECH LDTA;IMPORTADO COM SUCESSO;00001216;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\12.05.2025\ASSOC_SERV_06052025_1601.csv;14/05/2025;10:51:47;10010004000000000002001002327341001;001;8,4577;TODOS OS BENEFICIARIOS
006001-MEDICAR TECH LDTA;IMPORTADO COM SUCESSO;00001217;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\12.05.2025\ASSOC_SERV_06052025_1601.csv;14/05/2025;10:58:16;10010004000000000002001002327341001;001;8,4577;TODOS OS BENEFICIARIOS
006001-MEDICAR TECH LDTA;IMPORTADO COM SUCESSO;00001218;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\12.05.2025\ASSOC_SERV_06052025_1601.csv;14/05/2025;15:18:04;10010004000000000002001002327341001;001;8,4577;TODOS OS BENEFICIARIOS
006001-MEDICAR TECH LDTA;IMPORTADO COM SUCESSO;00001219;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\12.05.2025\ASSOC_SERV_06052025_1601.csv;14/05/2025;15:48:28;10010004000000000002001002327341001;001;8,4577;TODOS OS BENEFICIARIOS
006001-MEDICAR TECH LDTA;IMPORTADO COM SUCESSO;00001220;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\15.05.2025\ACUIDAR_12052025.csv;15/05/2025;10:50:36;10010004000000000002001002329074001;001;5,9000;TODOS OS BENEFICIARIOS
006001-MEDICAR TECH LDTA;IMPORTADO COM CRITICA;00001221;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\15.05.2025\Inclusao de vidas Aser Benef;15/05/2025;11:00:48;10010004000000000002001002328087001;001;34,5070;TODOS OS BENEFICIARIOS
006001-MEDICAR TECH LDTA;IMPORTADO COM CRITICA;00001222;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\15.05.2025\SaudeVida_Base_20250513.csv;15/05/2025;16:35:10;10010004000000000002001001022033001;001;1,8700;TODOS OS BENEFICIARIOS
006001-MEDICAR TECH LDTA;IMPORTADO COM SUCESSO;00001223;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\16.05.2025\SaudeVida_Base_20250515_ESPE;16/05/2025;07:50:42;10010004000000000002001002326906001;001;4,9000;TODOS OS BENEFICIARIOS
006001-MEDICAR TECH LDTA;IMPORTADO COM CRITICA;00001224;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\16.05.2025\SaudeVida_Base_20250515.csv;16/05/2025;08:11:01;10010004000000000002001001022033001;001;1,8700;TODOS OS BENEFICIARIOS
006001-MEDICAR TECH LDTA;IMPORTADO COM SUCESSO;00001225;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\16.05.2025\Beneficiários SEG-VIDA BRASI;16/05/2025;08:41:00;10010004000000000002001001023141001;001;2,0208;TODOS OS BENEFICIARIOS
006001-MEDICAR TECH LDTA;IMPORTADO COM CRITICA;00001226;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\16.05.2025\ARTHUR CARD 13.05.csv;16/05/2025;09:01:02;10010004000000000002001002328196001;001;4,8000;TODOS OS BENEFICIARIOS
006001-MEDICAR TECH LDTA;IMPORTADO COM SUCESSO;00001227;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\16.05.2025\ARTHUR CARD PET 13.05.csv;16/05/2025;09:50:47;10010004000000000032001002329157001;001;22,5000;TODOS OS BENEFICIARIOS
006001-MEDICAR TECH LDTA;IMPORTADO COM CRITICA;00001228;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\16.05.2025\Mediplace - Base de inclusão;16/05/2025;10:40:58;10010004000000000002001002326424001;001;2,9000;TODOS OS BENEFICIARIOS
006001-MEDICAR TECH LDTA;IMPORTADO COM CRITICA;00001229;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\16.05.2025\LAYOUT TELEMEDICINA MEDGOLD;16/05/2025;13:01:55;10010004000000000002001002326704001;001;1,1000;TODOS OS BENEFICIARIOS
006001-MEDICAR TECH LDTA;IMPORTADO COM CRITICA;00001230;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\16.05.2025\RELAÇÃO DE SÓCIOS XCARD BENE;16/05/2025;16:02:18;10010004000000000002001002329185001;001;2,1000;TODOS OS BENEFICIARIOS
006001-MEDICAR TECH LDTA;IMPORTADO COM SUCESSO;00001231;C:\Users\clayton.rotta\OneDrive\Medicar\Contratos Privados\Processamentos de arquivo\2025-05-17 - AL;17/05/2025;19:01:16;10010004000000000002001002329419001;001;15,0000;TODOS OS BENEFICIARIOS
006001-MEDICAR TECH LDTA;IMPORTADO COM SUCESSO;00001232;C:\Users\clayton.rotta\OneDrive\Medicar\Contratos Privados\Processamentos de arquivo\2025-05-17 - AL;17/05/2025;19:30:52;10010004000000000002001002329417001;001;15,0000;TODOS OS BENEFICIARIOS
006001-MEDICAR TECH LDTA;IMPORTADO COM SUCESSO;00001233;C:\Users\clayton.rotta\OneDrive\Medicar\Contratos Privados\Processamentos de arquivo\2025-05-17 - MA;17/05/2025;23:51:01;10010004000000000002001002326906001;001;4,9000;TODOS OS BENEFICIARIOS
006001-MEDICAR TECH LDTA;IMPORTADO COM SUCESSO;00001234;C:\Users\clayton.rotta\OneDrive\Medicar\Contratos Privados\Processamentos de arquivo\2025-05-17 - MA;18/05/2025;01:11:03;10010004000000000002001001022033001;001;1,8700;TODOS OS BENEFICIARIOS
006001-MEDICAR TECH LDTA;IMPORTADO COM SUCESSO;00001235;C:\Users\clayton.rotta\OneDrive\Medicar\Contratos Privados\Processamentos de arquivo\2025-05-17 - MA;18/05/2025;13:31:10;10010004000000000002001001022033001;001;1,8700;TODOS OS BENEFICIARIOS
006001-MEDICAR TECH LDTA;IMPORTADO COM SUCESSO;00001236;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\19.05.2025\DURGA_14052025.csv;19/05/2025;08:10:56;10010004000000000002001002326470001;001;1,8000;TODOS OS BENEFICIARIOS
006001-MEDICAR TECH LDTA;IMPORTADO COM SUCESSO;00001237;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\19.05.2025\DURGA_14052025_INDIVIDUAL.cs;19/05/2025;08:21:02;10010004000000000002001002326830001;001;0,6000;TODOS OS BENEFICIARIOS
006001-MEDICAR TECH LDTA;IMPORTADO COM SUCESSO;00001238;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\19.05.2025\Inclusao de vidas Aser Benef;19/05/2025;08:31:04;10010004000000000002001002328087001;001;34,7518;TODOS OS BENEFICIARIOS
006001-MEDICAR TECH LDTA;IMPORTADO COM SUCESSO;00001239;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\19.05.2025\Ampla Mais - Relatório Medic;19/05/2025;08:51:27;10010004000000000002001002329145001;001;0,9339;TODOS OS BENEFICIARIOS
006001-MEDICAR TECH LDTA;IMPORTADO COM SUCESSO;00001240;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\19.05.2025\BR5 - ESPECIALIDADES TELEMED;19/05/2025;10:31:11;10010004000000000002001002328601001;001;4,3000;TODOS OS BENEFICIARIOS
006001-MEDICAR TECH LDTA;IMPORTADO COM CRITICA;00001241;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\19.05.2025\AFISVEC CARGA 15052025 MEDIC;19/05/2025;11:01:26;10010004000000000002001002326784001;001;2,5210;TODOS OS BENEFICIARIOS
006001-MEDICAR TECH LDTA;IMPORTADO COM SUCESSO;00001242;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\19.05.2025\AFISVEC CARGA 15052025 MEDIC;19/05/2025;14:01:29;10010004000000000002001002326784001;001;2,5210;TODOS OS BENEFICIARIOS
006001-MEDICAR TECH LDTA;IMPORTADO COM CRITICA;00001243;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\19.05.2025\Clientes Concard Inclusão de;19/05/2025;16:01:36;10010004000000000002001001024940001;001;2,8700;TODOS OS BENEFICIARIOS
006001-MEDICAR TECH LDTA;IMPORTADO COM SUCESSO;00001244;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\20.05.2025\CHOPERIA_20052025.csv;20/05/2025;08:31:05;10010004000000000002001002329429001;001;15,0000;TODOS OS BENEFICIARIOS
006001-MEDICAR TECH LDTA;IMPORTADO COM SUCESSO;00001245;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\20.05.2025\OUTBACK ARA - 20052025.csv;20/05/2025;09:31:03;10010004000000000002001002329426001;001;15,0000;TODOS OS BENEFICIARIOS
006001-MEDICAR TECH LDTA;IMPORTADO COM SUCESSO;00001246;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\20.05.2025\Mediplace - Base de inclusão;20/05/2025;10:01:36;10010004000000000002001002326424001;001;2,9000;TODOS OS BENEFICIARIOS
006001-MEDICAR TECH LDTA;IMPORTADO COM CRITICA;00001247;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\20.05.2025\TELEHELP_TELECONSULTA_MEDICA;20/05/2025;10:42:25;10010005000000000002001001023541001;001;0,9000;TODOS OS BENEFICIARIOS
006001-MEDICAR TECH LDTA;IMPORTADO COM SUCESSO;00001248;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\20.05.2025\Beneficiários Ativos Bertiog;20/05/2025;14:23:05;10010004000000000002001001022393001;001;0,3638;TODOS OS BENEFICIARIOS
006001-MEDICAR TECH LDTA;IMPORTADO COM SUCESSO;00001249;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\21.05.2025\SECCAMP_TELEMEDICINA_1605202;21/05/2025;08:40:59;10010004000000000002001001021700001;001;2,7369;TODOS OS BENEFICIARIOS
006001-MEDICAR TECH LDTA;IMPORTADO COM CRITICA;00001250;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\21.05.2025\Beneficiários APLICAMED 17.0;21/05/2025;09:01:37;10010004000000000002001001021834001;001;1,9500;TODOS OS BENEFICIARIOS
006001-MEDICAR TECH LDTA;IMPORTADO COM CRITICA;00001251;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\21.05.2025\GJ_SERVICOS_20052025.csv;21/05/2025;09:41:00;10010004000000000002001002326875001;001;1,2492;TODOS OS BENEFICIARIOS
006001-MEDICAR TECH LDTA;IMPORTADO COM CRITICA;00001252;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\21.05.2025\ARTHUR CARD 19.05.csv;21/05/2025;10:11:13;10010004000000000002001002328196001;001;4,8000;TODOS OS BENEFICIARIOS
006001-MEDICAR TECH LDTA;IMPORTADO COM SUCESSO;00001253;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\21.05.2025\ARTHUR CARD PET 19.05.csv;21/05/2025;10:40:57;10010004000000000032001002329157001;001;18,0000;TODOS OS BENEFICIARIOS
006001-MEDICAR TECH LDTA;IMPORTADO COM SUCESSO;00001254;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\21.05.2025\ACUIDAR_19052025.csv;21/05/2025;11:01:30;10010004000000000002001002329074001;001;5,9000;TODOS OS BENEFICIARIOS
006001-MEDICAR TECH LDTA;IMPORTADO COM CRITICA;00001255;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\21.05.2025\RELAÇÃO DE SÓCIOS XCARD BENE;21/05/2025;11:11:00;10010004000000000002001002329185001;001;2,1000;TODOS OS BENEFICIARIOS
006001-MEDICAR TECH LDTA;IMPORTADO COM SUCESSO;00001256;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\21.05.2025\RELAÇÃO DE SÓCIOS XCARD BENE;21/05/2025;14:01:45;10010004000000000002001002329185001;001;2,1000;TODOS OS BENEFICIARIOS
006001-MEDICAR TECH LDTA;IMPORTADO COM SUCESSO;00001257;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\21.05.2025\RELAÇÃO DE SÓCIOS XCARD BENE;21/05/2025;14:11:01;10010004000000000002001002329185001;001;2,1000;TODOS OS BENEFICIARIOS
006001-MEDICAR TECH LDTA;IMPORTADO COM SUCESSO;00001258;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\21.05.2025\SaudeVida_Base_20250521_ESPE;21/05/2025;14:21:15;10010004000000000002001002326906001;001;4,9000;TODOS OS BENEFICIARIOS
006001-MEDICAR TECH LDTA;IMPORTADO COM SUCESSO;00001259;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\21.05.2025\RELAÇÃO DE SÓCIOS XCARD BENE;21/05/2025;14:31:06;10010004000000000002001002329185001;001;2,1000;TODOS OS BENEFICIARIOS
006001-MEDICAR TECH LDTA;IMPORTADO COM SUCESSO;00001260;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\21.05.2025\RELAÇÃO DE SÓCIOS XCARD BENE;21/05/2025;15:31:08;10010004000000000002001002329185001;001;2,1000;TODOS OS BENEFICIARIOS
006001-MEDICAR TECH LDTA;IMPORTADO COM SUCESSO;00001261;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\21.05.2025\BR5 - ESPECIALIDADES TELEMED;21/05/2025;17:10:59;10010004000000000002001002328601001;001;4,3000;TODOS OS BENEFICIARIOS
006001-MEDICAR TECH LDTA;IMPORTADO COM SUCESSO;00001262;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\21.05.2025\OK\RELAÇÃO DE SÓCIOS XCARD B;21/05/2025;18:31:18;10010004000000000002001002329185001;001;2,1000;TODOS OS BENEFICIARIOS
006001-MEDICAR TECH LDTA;IMPORTADO COM SUCESSO;00001263;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\21.05.2025\OK\RELAÇÃO DE SÓCIOS XCARD B;21/05/2025;18:33:58;10010004000000000002001002329185001;001;2,1000;TODOS OS BENEFICIARIOS
006001-MEDICAR TECH LDTA;IMPORTADO COM SUCESSO;00001264;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\22.05.2025\BR5 - P.A TELEMEDICINA - MAI;22/05/2025;07:50:54;10010004000000000002001002328603001;001;1,7000;TODOS OS BENEFICIARIOS
006001-MEDICAR TECH LDTA;IMPORTADO COM SUCESSO;00001265;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\22.05.2025\DURGA_21052025.csv;22/05/2025;08:31:02;10010004000000000002001002326470001;001;1,8000;TODOS OS BENEFICIARIOS
006001-MEDICAR TECH LDTA;IMPORTADO COM SUCESSO;00001266;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\22.05.2025\DURGA_21052025.csv;22/05/2025;08:40:59;10010004000000000002001002326470001;001;1,8000;TODOS OS BENEFICIARIOS
006001-MEDICAR TECH LDTA;IMPORTADO COM SUCESSO;00001267;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\22.05.2025\DURGA_21052025_INDIVIDUAL.cs;22/05/2025;09:21:20;10010004000000000002001002326830001;001;0,6000;TODOS OS BENEFICIARIOS
006001-MEDICAR TECH LDTA;IMPORTADO COM SUCESSO;00001268;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\22.05.2025\DURGA_21052025_INDIVIDUAL.cs;22/05/2025;10:11:20;10010004000000000002001002326830001;001;0,6000;TODOS OS BENEFICIARIOS
006001-MEDICAR TECH LDTA;IMPORTADO COM SUCESSO;00001269;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\22.05.2025\SaudeVida_Base_20250521_ESPE;22/05/2025;10:31:11;10010004000000000002001002326906001;001;4,9000;TODOS OS BENEFICIARIOS
006001-MEDICAR TECH LDTA;IMPORTADO COM CRITICA;00001270;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\22.05.2025\LAYOUT CARE PET 22.05.2025.c;22/05/2025;13:31:11;10010004000000000032001002329276001;001;1,6262;TODOS OS BENEFICIARIOS
006001-MEDICAR TECH LDTA;IMPORTADO COM SUCESSO;00001271;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\22.05.2025\DURGA_21052025.csv;22/05/2025;15:24:39;10010004000000000002001002326470001;001;1,8000;TODOS OS BENEFICIARIOS
006001-MEDICAR TECH LDTA;IMPORTADO COM SUCESSO;00001272;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\22.05.2025\SaudeVida_Base_20250521.csv;22/05/2025;15:51:20;10010004000000000002001001022033001;001;1,8700;TODOS OS BENEFICIARIOS
006001-MEDICAR TECH LDTA;IMPORTADO COM SUCESSO;00001273;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\22.05.2025\SaudeVida_Base_20250521.csv;22/05/2025;16:26:51;10010004000000000002001001022033001;001;1,8700;TODOS OS BENEFICIARIOS
006001-MEDICAR TECH LDTA;IMPORTADO COM SUCESSO;00001274;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\21.05.2025\SaudeVida_Base_20250521_ESPE;22/05/2025;17:41:02;10010004000000000002001002326906001;001;4,9000;TODOS OS BENEFICIARIOS
